"ID","POST_ID","MS_ID","MS_SPACEID","CAP_COLOR","METER_TYPE","SMART_METE","ACTIVESENS","JURISDICTI","ON_OFF_STR","OSP_ID","RATEAREA","SFPARKAREA","STREET_NUM","STREETNAME","STREET_SEG","Location"
"421","504-03110","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","311","JUDAH ST","7643000","(37.762127, -122.465707)"
"1119","561-02047","561-02040","7","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","204","MAIN ST","8629000","(37.790387, -122.39324)"
"2269","840-22330","-","0","Black","SS","Y","N","PORT","ON","0","PortMC1"," ","2233","GRANT AVE","6418000","(37.807982, -122.409102)"
"500","593-00018","593-00010","8","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","1","OFARRELL ST","9720000","(37.786744, -122.405078)"
"990","651-00205","651-00200","5","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","20","SANSOME ST","11542000","(37.790909, -122.400612)"
"858","502-06262","502-06260","2","Black","MS","N","N","SFMTA","ON","0","MC2"," ","626","JONES ST","7572000","(37.787461, -122.413232)"
"1398","661-01261","661-01260","1","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","126","STEVENSON ST","12166000","(37.788429, -122.401358)"
"110","562-01221","562-01220","1","Black","MS","N","N","SFMTA","ON","0","MC1"," ","122","MASON ST","8800000","(37.784972, -122.409368)"
"329","202-05440","-","0","Black","SS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","544","02ND ST","144000","(37.782552, -122.39311)"
"1568","612-11045","612-11040","5","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1104","POLK ST","10563000","(37.78702, -122.419889)"
"472","569-22662","569-22660","2","Black","MS","N","N","SFMTA","ON","0","MC3"," ","2266","MARKET ST","8766201","(37.764776, -122.432609)"
"257","216-31110","-","0","Black","SS","Y","N","SFMTA","ON","0","MC5","Mission","3111","16TH ST","732000","(37.764802, -122.422654)"
"1494","205-01466","205-01460","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","146","05TH ST","295000","(37.78179, -122.405451)"
"1684","324-05034","324-05030","4","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","503","BATTERY ST","2760000","(37.79601, -122.400602)"
"885","705-06054","705-06050","4","Black","MS","N","N","SFMTA","ON","0","MC3"," ","605","VALLEJO ST","13092000","(37.798691, -122.407488)"
"1330","444-03046","444-03040","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","304","GRANT AVE","6387000","(37.789816, -122.405379)"
"1161","324-09340","324-09340","10","Black","MS","N","N","SFMTA","ON","0","MC3"," ","934","BATTERY ST","2764000","(37.800371, -122.401332)"
"1029","386-02124","386-02120","4","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","212","DRUMM ST","4972000","(37.795889, -122.396713)"
"1083","525-00303","525-00300","3","Black","MS","Y","N","SFMTA","ON","0","MC5","Downtown","30","KAPLAN LN","7741000","(37.785066, -122.399034)"
"2024","525-00604","525-00600","4","Black","MS","Y","N","SFMTA","ON","0","MC5","Downtown","60","KAPLAN LN","7741000","(37.78494, -122.399081)"
"489","561-00074","561-00070","4","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","7","MAIN ST","8627000","(37.792889, -122.396116)"
"1362","472-00524","472-00520","4","Black","MS","N","N","SFMTA","ON","0","MC5","Civic Center","52","HYDE ST","7114000","(37.780894, -122.415272)"
"125","666-24060","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","2406","SUTTER ST","12343000","(37.785242, -122.440337)"
"1965","525-00807","525-00800","7","Black","MS","Y","N","SFMTA","ON","0","MC5","Downtown","80","KAPLAN LN","7741000","(37.784827, -122.398934)"
"1943","684-03532","684-03530","2","Black","MS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","353","TOWNSEND ST","12663000","(37.776033, -122.396112)"
"226","681-06040","-","0","Black","SS","N","N","SFMTA","ON","0","MC1"," ","604","TAYLOR ST","12434000","(37.788005, -122.411653)"
"1660","562-03204","562-03200","4","Black","MS","N","N","SFMTA","ON","0","MC1"," ","320","MASON ST","8803000","(37.786818, -122.409739)"
"340","857-17070","857-17001","7","Black","MS","N","N","PORT","ON","0","PortMC1"," ","1707","MONTGOMERY ST","9321000","(37.804916, -122.405262)"
"1293","328-00496","328-00490","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","49","BEALE ST","2863000","(37.791345, -122.395901)"
"934","561-02082","561-02080","2","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","208","MAIN ST","8629000","(37.790311, -122.393146)"
"78","658-00541","658-00540","1","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","54","SPEAR ST","12044000","(37.793023, -122.394795)"
"555","651-00076","651-00070","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","7","SANSOME ST","11542000","(37.790637, -122.400715)"
"754","658-00423","658-00420","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","42","SPEAR ST","12044000","(37.793152, -122.394956)"
"1183","413-07051","413-07050","1","Black","MS","N","N","SFMTA","ON","0","MC3"," ","705","FILBERT ST","5504000","(37.801105, -122.411034)"
"1740","720-05436","720-05430","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","543","WASHINGTON ST","13409000","(37.795485, -122.403099)"
"194","691-19080","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","1908","UNION ST","12868000","(37.797721, -122.43101)"
"1462","651-10280","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","1028","SANSOME ST","11556000","(37.800183, -122.402499)"
"538","700-05300","-","0","Black","SS","Y","N","SFMTA","ON","0","MC5","Mission","530","VALENCIA ST","13060000","(37.764087, -122.421915)"
"670","324-10265","324-10260","5","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1026","BATTERY ST","2766000","(37.801218, -122.401501)"
"902","561-02087","561-02080","7","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","208","MAIN ST","8629000","(37.790277, -122.393103)"
"687","561-00191","561-00190","1","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","19","MAIN ST","8627000","(37.792793, -122.395995)"
"1076","525-00107","525-00100","7","Black","MS","Y","N","SFMTA","ON","0","MC5","Downtown","10","KAPLAN LN","7741000","(37.785117, -122.399101)"
"477","563-01101","563-01100","1","Black","MS","N","N","SFMTA","ON","0","MC2"," ","110","MCALLISTER ST","8890000","(37.780944, -122.414034)"
"1425","330-03290","-","0","Black","SS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","329","BRANNAN ST","3075000","(37.781281, -122.392632)"
"2081","204-03070","-","0","Black","SS","N","N","SFMTA","ON","0","MC5","South Embarcadero","307","04TH ST","256000","(37.781938, -122.400904)"
"643","324-05071","324-05070","1","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","507","BATTERY ST","2760000","(37.79613, -122.400627)"
"1415","684-01540","-","0","Black","SS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","154","TOWNSEND ST","12657000","(37.77972, -122.391807)"
"2054","324-05055","324-05050","5","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","505","BATTERY ST","2760000","(37.796104, -122.400621)"
"2197","561-02192","561-02190","2","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","219","MAIN ST","8629000","(37.790433, -122.393041)"
"2241","684-00970","-","0","Black","SS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","97","TOWNSEND ST","12655000","(37.780716, -122.390236)"
"527","490-00090","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","9","IRVING ST","7278000","(37.764352, -122.457802)"
"1843","568-14040","-","0","Black","SS","N","N","SFMTA","ON","0","MC2"," ","1404","MISSION ST","9108000","(37.775197, -122.416132)"
"638","892-00019","892-00001","19","Black","MS","N","N","PORT","OFF","892","PortMC2"," ","0","EMBARCADERO NORTH","12553201","(37.796446, -122.394621)"
"1585","500-15333","500-15330","3","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1533","JACKSON ST","7395000","(37.794162, -122.420837)"
"1701","720-03358","720-03350","8","Black","MS","Y","N","SFMTA","ON","0","MC5","Downtown","335","WASHINGTON ST","13405000","(37.795882, -122.400038)"
"490","561-00073","561-00070","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","7","MAIN ST","8627000","(37.792895, -122.396124)"
"1938","684-03470","684-03470","10","Black","MS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","347","TOWNSEND ST","12663000","(37.776041, -122.396102)"
"1811","568-02453","568-02450","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","245","MISSION ST","9085000","(37.791223, -122.395578)"
"1792","359-05364","359-05360","4","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","536","CLAY ST","4085000","(37.794787, -122.402804)"
"2173","892-00012","892-00001","12","Black","MS","N","N","PORT","OFF","892","PortMC2"," ","0","EMBARCADERO NORTH","12553201","(37.796499, -122.394669)"
"1215","419-04245","419-04240","5","Black","MS","N","N","SFMTA","ON","0","MC5","Civic Center","424","FRANKLIN ST","5804000","(37.778717, -122.421572)"
"2109","561-00143","561-00140","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","14","MAIN ST","8627000","(37.792736, -122.39618)"
"2039","202-02145","202-02140","5","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","214","02ND ST","135000","(37.786379, -122.39788)"
"1447","658-00102","658-00100","2","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","10","SPEAR ST","12044000","(37.793586, -122.3955)"
"1017","386-02033","386-02030","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","203","DRUMM ST","4972000","(37.795597, -122.396906)"
"1208","415-14503","415-14500","3","Black","MS","N","N","SFMTA","ON","0","MC5","Fillmore","1450","FILLMORE ST","5546000","(37.783279, -122.432636)"
"591","472-03377","472-03370","7","Black","MS","N","N","SFMTA","ON","0","MC3"," ","337","HYDE ST","7117000","(37.784337, -122.416122)"
"2086","661-01242","661-01240","2","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","124","STEVENSON ST","12166000","(37.788472, -122.401303)"
"1890","661-01248","661-01240","8","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","124","STEVENSON ST","12166000","(37.788437, -122.401348)"
"1645","470-06324","470-06320","4","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","632","HOWARD ST","7035000","(37.786365, -122.398914)"
"1613","202-00037","202-00030","7","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","3","02ND ST","129000","(37.789159, -122.401115)"
"680","525-00402","525-00400","2","Black","MS","Y","N","SFMTA","ON","0","MC5","Downtown","40","KAPLAN LN","7741000","(37.784971, -122.399211)"
"1040","651-00264","651-00260","4","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","26","SANSOME ST","11542000","(37.790976, -122.400626)"
"971","580-00015","580-00010","5","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","1","NATOMA ST","9507000","(37.788822, -122.396688)"
"1156","561-00137","561-00130","7","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","13","MAIN ST","8627000","(37.792805, -122.396011)"
"548","651-00094","651-00090","4","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","9","SANSOME ST","11542000","(37.790726, -122.400733)"
"1745","447-01183","447-01180","3","Black","MS","N","N","SFMTA","ON","0","MC3"," ","118","GREENWICH ST","6485000","(37.803224, -122.402604)"
"213","216-31130","-","0","Black","SS","Y","N","SFMTA","ON","0","MC5","Mission","3113","16TH ST","732000","(37.764801, -122.422665)"
"707","700-01663","700-01660","3","Black","MS","N","N","SFMTA","ON","0","MC3"," ","166","VALENCIA ST","13053000","(37.770014, -122.422487)"
"97","208-06650","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","665","08TH ST","417000","(37.770213, -122.403984)"
"1420","219-41120","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","4112","19TH ST","985000","(37.759305, -122.435375)"
"623","561-00185","561-00180","5","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","18","MAIN ST","8627000","(37.792585, -122.395991)"
"838","469-17620","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","1762","HOLLOWAY AVE","6998201","(37.721014, -122.480507)"
"1826","651-00165","651-00160","5","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","16","SANSOME ST","11542000","(37.790747, -122.400579)"
"1325","444-02036","444-02030","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","203","GRANT AVE","6384001","(37.788839, -122.405311)"
"394","561-02021","561-02020","1","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","202","MAIN ST","8629000","(37.79048, -122.393357)"
"1115","524-02462","524-02460","2","Black","MS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","246","KING ST","7833201","(37.777374, -122.393005)"
"648","224-31670","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","3167","24TH ST","1341000","(37.752336, -122.415795)"
"1777","359-05405","359-05400","5","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","540","CLAY ST","4085000","(37.794762, -122.402995)"
"1264","352-04294","352-04290","4","Black","MS","N","N","SFMTA","ON","0","MC3"," ","429","CASTRO ST","3790000","(37.761558, -122.43496)"
"998","445-05161","445-05160","1","Black","MS","N","N","SFMTA","ON","0","MC3"," ","516","GREEN ST","6452000","(37.799679, -122.408028)"
"2126","561-00310","561-00310","10","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","31","MAIN ST","8627000","(37.792608, -122.395764)"
"1589","658-00544","658-00540","4","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","54","SPEAR ST","12044000","(37.793003, -122.394769)"
"1100","569-21264","569-21260","4","Black","MS","N","N","SFMTA","ON","0","MC3"," ","2126","MARKET ST","8764201","(37.766942, -122.42987)"
"986","651-00201","651-00200","1","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","20","SANSOME ST","11542000","(37.790869, -122.400604)"
"702","619-00310","619-00003","31","Black","MS","Y","N","SFMTA","ON","0","MC3"," ","31","PETER YORKE WAY","10384000","(37.785673, -122.424075)"
"516","724-02501","724-02500","1","Black","MS","N","N","SFMTA","ON","0","MC3"," ","250","WILLOW ST","13664000","(37.783212, -122.422313)"
"1151","561-00195","561-00190","5","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","19","MAIN ST","8627000","(37.792765, -122.39596)"
"1479","370-01512","370-01510","2","Black","MS","Y","N","SFMTA","ON","0","MC5","Mission","151","CAPP ST","3673000","(37.763731, -122.418493)"
"1250","568-02159","568-02150","9","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","215","MISSION ST","9085000","(37.791503, -122.395228)"
"1298","568-02456","568-02450","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","245","MISSION ST","9085000","(37.791203, -122.395603)"
"1452","568-17467","568-17460","7","Black","MS","Y","N","SFMTA","ON","0","MC3"," ","1746","MISSION ST","9113000","(37.768635, -122.420104)"
"739","413-07056","413-07050","6","Black","MS","N","N","SFMTA","ON","0","MC3"," ","705","FILBERT ST","5504000","(37.801098, -122.411094)"
"1531","567-00944","567-00940","4","Black","MS","N","N","SFMTA","ON","0","MC1"," ","94","MINT ST","9064000","(37.782316, -122.407374)"
"1540","501-03037","501-03030","7","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","303","JESSIE ST","7520001","(37.784714, -122.404993)"
"1457","568-17462","568-17460","2","Black","MS","Y","N","SFMTA","ON","0","MC3"," ","1746","MISSION ST","9113000","(37.768685, -122.420109)"
"1383","470-14445","470-14440","5","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1444","HOWARD ST","7056000","(37.77327, -122.415491)"
"1267","561-00160","561-00160","10","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","16","MAIN ST","8627000","(37.792619, -122.396035)"
"2154","359-05194","359-05190","4","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","519","CLAY ST","4084000","(37.7947, -122.402151)"
"1832","618-04040","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","404","PRESIDIO AVE","10765000","(37.788076, -122.446861)"
"1232","568-02333","568-02330","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","233","MISSION ST","9085000","(37.791359, -122.395408)"
"1132","568-45200","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","4520","MISSION ST","9162000","(37.725456, -122.434331)"
"655","324-11062","324-11060","2","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1106","BATTERY ST","2767000","(37.801611, -122.401581)"
"1669","500-16033","500-16030","3","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1603","JACKSON ST","7396000","(37.79406, -122.421645)"
"1975","211-03142","211-03140","2","Black","MS","N","N","SFMTA","ON","0","MC3"," ","314","11TH ST","515000","(37.771444, -122.413647)"
"1553","202-02166","202-02160","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","216","02ND ST","135000","(37.786331, -122.397822)"
"2244","401-07270","401-07001","27","Black","MS","N","N","SFMTA","ON","0","MC3"," ","727","ELLIS ST","5178000","(37.784066, -122.418643)"
"1193","614-17035","614-17030","5","Black","MS","N","N","SFMTA","ON","0","MC5","Fillmore","1703","POST ST","10645000","(37.785473, -122.430021)"
"1933","684-03471","684-03470","1","Black","MS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","347","TOWNSEND ST","12663000","(37.77607, -122.396065)"
"1061","525-00407","525-00400","7","Black","MS","Y","N","SFMTA","ON","0","MC5","Downtown","40","KAPLAN LN","7741000","(37.784948, -122.399133)"
"1051","892-00037","892-00001","37","Black","MS","N","N","PORT","OFF","892","PortMC2"," ","0","EMBARCADERO NORTH","12553201","(37.796498, -122.394579)"
"458","561-00133","561-00130","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","13","MAIN ST","8627000","(37.792833, -122.396045)"
"985","651-00187","651-00180","7","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","18","SANSOME ST","11542000","(37.790849, -122.4006)"
"174","720-05241","720-05240","1","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","524","WASHINGTON ST","13408000","(37.795672, -122.402631)"
"912","324-06212","324-06210","2","Black","MS","N","N","SFMTA","ON","0","MC2"," ","621","BATTERY ST","2761000","(37.797445, -122.4009)"
"2007","525-00313","525-00300","13","Black","MS","Y","N","SFMTA","ON","0","MC5","Downtown","31","KAPLAN LN","7741000","(37.784992, -122.398939)"
"722","411-00380","411-00004","38","Black","MS","Y","N","SFMTA","ON","0","MC5","Civic Center","38","FELL ST","5439000","(37.776524, -122.418818)"
"1800","208-02574","208-02570","4","Black","MS","N","N","SFMTA","ON","0","MC2"," ","257","08TH ST","411000","(37.775246, -122.410242)"
